,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
1344,29300090.0,Touchstone Pictures,USA,Roger Spottiswoode,Action,87401841.0,Shoot to Kill,R,12-02-1988,110.0,6.8,Sidney Poitier,9882.0,Harv Zimmel,1988
1345,940173.0,Concorde Pictures,Canada,Jon Hess,Action,8972509.0,Al borde del terror,R,02-12-1988,91.0,5.3,Corey Haim,3376.0,Dean R. Koontz,1988
1346,4192440.0,Abramoff Production,South Africa,Joseph Zito,Action,16000000.0,Escorpion rojo,R,21-04-1989,105.0,5.0,Dolph Lundgren,6925.0,Robert Abramoff,1988
1347,3588626.0,Helpern / Meltzer,USA,Mark Goldblatt,Action,5000000.0,Dead Heat,R,29-06-1988,86.0,6.0,Treat Williams,5127.0,Terry Black,1988
1348,85702.0,Silver Screen Partners III,USA,Ferdinand Fairfax,Action,5855392.0,The Rescue,PG,05-08-1988,100.0,5.4,Kevin Dillon,920.0,Jim Thomas,1988
1349,6193901.0,"Cannon Group, The",USA,Aaron Norris,Action,9827598.0,Braddock: Missing in Action III,R,22-01-1988,101.0,4.7,Chuck Norris,4679.0,Steve Bing,1988
1350,827523.0,Carolco Pictures,Canada,Sidney J. Furie,Action,10497324.0,Iron Eagle II,PG,11-11-1988,100.0,3.6,Louis Gossett Jr.,4195.0,Kevin Alyn Elders,1988
1351,6000000.0,Shapiro-Glickenhaus Entertainment,USA,James Glickenhaus,Action,10068039.0,Shakedown,R,06-05-1988,93.0,5.9,Peter Weller,2087.0,James Glickenhaus,1988
1352,142425.0,Golan-Globus Productions,USA,William Tannen,Action,5301200.0,Hero and the Terror,R,26-08-1988,96.0,5.2,Chuck Norris,2626.0,Michael Blodgett,1988
1353,426965.0,Metro-Goldwyn-Mayer (MGM),USA,Donald P. Bellisario,Action,9000000.0,Last Rites,R,18-11-1988,103.0,5.2,Tom Berenger,867.0,Donald P. Bellisario,1988
1354,3074681.0,"Cannon Group, The",USA,J. Lee Thompson,Action,30000000.0,Messenger of Death,R,21-10-1988,91.0,5.5,Charles Bronson,1806.0,Rex Burns,1988
1355,4444564.0,Twentieth Century Fox Film Corporation,USA,Christopher Crowe,Action,7242035.0,Off Limits,R,11-03-1988,102.0,6.2,Willem Dafoe,2154.0,Christopher Crowe,1988
1356,159969.0,United British Artists (UBA),UK,Francis Megahy,Action,726878.0,Taffin,R,26-02-1988,96.0,5.6,Pierce Brosnan,1194.0,David Ambrose,1988
1357,188964.0,Braveworld Productions,USA,Gary Sinise,Action,787833.0,Miles from Home,R,16-09-1988,108.0,5.7,Richard Gere,1117.0,Chris Gerolmo,1988
1358,807947.0,Cinetel Films,USA,Steve Carver,Action,5000000.0,Bulletproof,R,04-03-1988,93.0,5.0,Gary Busey,1057.0,T.L. Lankford,1988
1359,637252.0,Arenafilm,Australia,Vincent Ward,Action,1333379.0,The Navigator: A Medieval Odyssey,PG,15-12-1988,90.0,7.0,Bruce Lyons,2661.0,Geoff Chapple,1988
1360,35000000.0,Warner Bros.,USA,Tim Burton,Action,251188924.0,Batman,PG-13,23-06-1989,126.0,7.6,Michael Keaton,288860.0,Bob Kane,1989
1361,48000000.0,Paramount Pictures,USA,Steven Spielberg,Action,197171806.0,Indiana Jones and the Last Crusade,PG-13,24-05-1989,127.0,8.3,Harrison Ford,566432.0,Jeffrey Boam,1989
1362,55000000.0,Warner Bros.,USA,Andrey Konchalovskiy,Action,63408614.0,Tango & Cash,R,22-12-1989,104.0,6.3,Sylvester Stallone,81242.0,Randy Feldman,1989
1363,17000000.0,Silver Pictures,USA,Rowdy Herrington,Action,30050028.0,Road House,R,19-05-1989,114.0,6.5,Patrick Swayze,47394.0,R. Lance Hill,1989
1364,37000000.0,Columbia Pictures Corporation,USA,Ivan Reitman,Action,112494738.0,Ghostbusters II,PG,16-06-1989,108.0,6.5,Bill Murray,152597.0,Dan Aykroyd,1989
1365,8783476.0,Columbia Pictures Corporation,USA,John G. Avildsen,Action,38956288.0,The Karate Kid Part III,PG,30-06-1989,112.0,5.0,Ralph Macchio,38560.0,Robert Mark Kamen,1989
1366,28000000.0,Warner Bros.,USA,Richard Donner,Action,147253986.0,Lethal Weapon 2,R,07-07-1989,114.0,7.2,Mel Gibson,137637.0,Jeffrey Boam,1989
1367,32000000.0,Danjaq,UK,John Glen,Action,34667015.0,Licence to Kill,PG-13,14-07-1989,133.0,6.6,Timothy Dalton,79153.0,Michael G. Wilson,1989
1368,27800000.0,Paramount Pictures,USA,William Shatner,Action,52210049.0,Star Trek V: The Final Frontier,PG,09-06-1989,107.0,5.4,William Shatner,47303.0,Gene Roddenberry,1989
1369,2777280.0,David Foster Productions,USA,Graeme Clifford,Action,10000000.0,Gleaming the Cube,PG-13,13-01-1989,100.0,6.2,Christian Slater,5688.0,Michael Tolkin,1989
1370,1500000.0,Kings Road Entertainment,USA,Mark DiSalle,Action,14697005.0,Kickboxer,R,08-09-1989,97.0,6.4,Jean-Claude Van Damme,40427.0,Mark DiSalle,1989
1371,30000000.0,Paramount Pictures,USA,Ridley Scott,Action,46212055.0,Black Rain,R,22-09-1989,125.0,6.6,Michael Douglas,42038.0,Craig Bolotin,1989
1372,500000.0,Cannon Entertainment,USA,Albert Pyun,Action,10166459.0,Cyborg,R,07-04-1989,86.0,5.0,Jean-Claude Van Damme,24943.0,Albert Pyun,1989
1373,9000000.0,Renaissance Films,UK,Kenneth Branagh,Action,10161099.0,Henry V,PG-13,08-11-1989,137.0,7.7,Kenneth Branagh,24726.0,William Shakespeare,1989
1374,1700000.0,"Movie Group, The",USA,Robert Radler,Action,5000000.0,Best of the Best,PG-13,10-11-1989,97.0,6.4,Eric Roberts,10215.0,Phillip Rhee,1989
1375,6000006.0,Lightning Pictures,USA,Kathryn Bigelow,Action,8220000.0,Blue Steel,R,16-03-1990,102.0,5.6,Jamie Lee Curtis,9921.0,Kathryn Bigelow,1989
1376,7000000.0,New World Pictures,USA,Steve Miner,Action,9094451.0,Warlock,R,11-01-1991,103.0,6.2,Julian Sands,12449.0,David Twohy,1989
1377,8000000.0,Carolco Entertainment,USA,Sean S. Cunningham,Action,8143225.0,DeepStar Six,R,13-01-1989,105.0,5.2,Greg Evigan,7701.0,Lewis Abernathy,1989
1378,15000000.0,Touchstone Pictures,USA,Francis Veber,Action,40590000.0,Three Fugitives,PG-13,27-01-1989,96.0,6.1,Nick Nolte,9199.0,Francis Veber,1989
1379,2692037.0,TriStar Pictures,USA,Phillip Noyce,Action,10000000.0,Blind Fury,R,16-03-1990,86.0,6.3,Rutger Hauer,11576.0,Ryôzô Kasahara,1989
1380,12000000.0,Lorimar Film Entertainment,USA,John Irvin,Action,15942628.0,Next of Kin,R,20-10-1989,108.0,5.7,Patrick Swayze,7644.0,Michael Jenning,1989
1381,1272977.0,Empire Pictures,USA,Stuart Gordon,Action,10000000.0,Robot Jox,PG,21-11-1990,85.0,5.3,Gary Graham,4665.0,Stuart Gordon,1989
1382,17000000.0,Gordon Company,USA,Rod Daniel,Action,43247647.0,K-9,PG-13,28-04-1989,101.0,6.0,Jim Belushi,27310.0,Steven Siegel,1989
1383,8759075.0,Interscope Communications,USA,Peter Yates,Action,20047604.0,An Innocent Man,R,06-10-1989,113.0,6.4,Tom Selleck,5088.0,Larry Brothers,1989
1384,12143484.0,Malpaso Productions,USA,Buddy Van Horn,Action,19000000.0,Pink Cadillac,PG-13,26-05-1989,122.0,5.3,Clint Eastwood,9301.0,John Eskow,1989
1385,8000000.0,New Line Cinema,USA,Thomas J. Wright,Action,16093651.0,No Holds Barred,PG-13,02-06-1989,93.0,4.3,Hulk Hogan,4966.0,Dennis Hackin,1989
1386,780708.0,A&M; Films,USA,Carl Schenkel,Action,4557214.0,The Mighty Quinn,R,17-02-1989,98.0,6.1,Denzel Washington,3782.0,Albert Z. Carr,1989
1387,882290.0,Kings Road Entertainment,Australia,David Webb Peoples,Action,985982.0,The Blood of Heroes,R,23-02-1990,90.0,6.5,Rutger Hauer,5155.0,David Webb Peoples,1989
1388,10647219.0,Orion Pictures,USA,Andrew Davis,Action,18000000.0,The Package,R,25-08-1989,108.0,6.4,Gene Hackman,6979.0,John Bishop,1989
1389,4611062.0,Metro-Goldwyn-Mayer (MGM),USA,Pat O'Connor,Action,8753893.0,The January Man,R,13-01-1989,97.0,5.6,Kevin Kline,5405.0,John Patrick Shanley,1989
1390,283694.0,Incorporated Television Company (ITC),USA,John Dahl,Action,4000000.0,Kill Me Again,R,27-10-1989,94.0,6.3,Val Kilmer,3576.0,John Dahl,1989
1391,792966.0,Lorimar Film Entertainment,USA,Michael Herz,Action,2300000.0,The Toxic Avenger Part II,R,24-02-1989,102.0,5.1,Ron Fazio,5067.0,Lloyd Kaufman,1989
1392,3416846.0,Golan-Globus Productions,USA,J. Lee Thompson,Action,8707258.0,Kinjite: Forbidden Subjects,R,03-02-1989,97.0,5.4,Charles Bronson,2162.0,Harold Nebenzal,1989
1393,8125592.0,Lorimar Film Entertainment,USA,John Frankenheimer,Action,8788253.0,Dead Bang,R,24-03-1989,102.0,6.1,Don Johnson,2720.0,Robert Foster,1989
1394,902152.0,Breton Film Productions,USA,Cedric Sundstrom,Action,87258728.0,American Ninja 3: Blood Hunt,R,24-02-1989,89.0,3.4,David Bradley,4048.0,Avi Kleinberger,1989
1395,444055.0,Vestron Pictures,UK,Ken Russell,Action,878592.0,The Rainbow,R,26-05-1989,113.0,6.4,Sammi Davis,1018.0,Ken Russell,1989
1396,363561.0,Troma Entertainment,USA,Michael Herz,Action,823908.0,The Toxic Avenger Part III: The Last Temptation of Toxie,R,24-11-1989,102.0,4.4,Ron Fazio,3562.0,Lloyd Kaufman,1989
1397,1960.0,Bandai Media Department,Japan,Takeshi Kitano,Action,889845.0,Violent Cop,R,16-07-1999,103.0,7.2,Takeshi Kitano,8597.0,Hisashi Nozawa,1989
1398,2420917.0,Cine Location Services,USA,John Milius,Action,20000000.0,Farewell to the King,PG-13,03-03-1989,117.0,6.3,Nick Nolte,2282.0,Pierre Schoendoerffer,1989
1399,8845555.0,Morgan Creek Productions,USA,Jack Sholder,Action,9015164.0,Renegades,R,02-06-1989,106.0,5.3,Kiefer Sutherland,2585.0,David Rich,1989
1400,900000.0,Kouf/Bigelow Productions,USA,Jim Kouf,Action,7723506.0,Disorganized Crime,R,14-04-1989,98.0,6.3,Hoyt Axton,1842.0,Jim Kouf,1989
1401,705298.0,Koch Company,USA,Robert Wise,Action,2043889.0,Rooftops,R,17-03-1989,98.0,4.6,Jason Gedrick,341.0,Allan A. Goldstein,1989
1402,618178.0,Cage Productions,USA,Lang Elliott,Action,789785.0,Cage,R,01-09-1989,100.0,4.9,Lou Ferrigno,482.0,Hugh Kelley,1989
1403,1770082.0,New Horizons Picture,USA,Terence H. Winkless,Action,8586678.0,Bloodfist,R,22-09-1989,85.0,4.8,Joe Mari Avellana,849.0,Robert King,1989
1404,89493.0,Eagle Film,USA,Frank Zuniga,Action,221163.0,Fist Fighter,R,12-05-1989,100.0,5.0,Jorge Rivero,199.0,Max Bloom,1989
1405,836834.0,Not specified,USA,Michael Fischa,Action,862551.0,Crack House,R,10-11-1989,90.0,5.6,Jim Brown,295.0,Blake Schaffer,1989
1406,65000000.0,Carolco Pictures,USA,Paul Verhoeven,Action,119394840.0,El vengador del futuro,R,01-06-1990,113.0,7.5,Arnold Schwarzenegger,257253.0,Philip K. Dick,1990
1407,30000000.0,Paramount Pictures,USA,John McTiernan,Action,122012643.0,The Hunt for Red October,PG,02-03-1990,135.0,7.6,Sean Connery,152517.0,Tom Clancy,1990
1408,13500000.0,888 Productions,USA,Steve Barron,Action,135265915.0,Teenage Mutant Ninja Turtles,PG,30-03-1990,93.0,6.7,Judith Hoag,73504.0,Kevin Eastman,1990
1409,70000000.0,Twentieth Century Fox Film Corporation,USA,Renny Harlin,Action,117540947.0,Die Hard 2,R,04-07-1990,124.0,7.1,Bruce Willis,288815.0,Walter Wager,1990
1410,47000000.0,Touchstone Pictures,USA,Warren Beatty,Action,103738726.0,Dick Tracy,PG,15-06-1990,105.0,6.1,Warren Beatty,50318.0,Chester Gould,1990
1411,60000000.0,Don Simpson/Jerry Bruckheimer Films,USA,Tony Scott,Action,82670733.0,Days of Thunder,PG-13,27-06-1990,107.0,5.9,Tom Cruise,65262.0,Robert Towne,1990
1412,30669413.0,Davis Entertainment,USA,Stephen Hopkins,Action,35000000.0,Predator 2,R,21-11-1990,108.0,6.2,Danny Glover,117081.0,Jim Thomas,1990
1413,35000000.0,Orion Pictures,USA,Irvin Kershner,Action,45681173.0,RoboCop 2,R,22-06-1990,117.0,5.8,Peter Weller,68761.0,Edward Neumeier,1990
1414,21413502.0,Twentieth Century Fox Film Corporation,USA,Renny Harlin,Action,40000000.0,The Adventures of Ford Fairlane,R,11-07-1990,104.0,6.3,Andrew Dice Clay,15191.0,Daniel Waters,1990
1415,27646002.0,Gaumont,France,Luc Besson,Action,75837329.0,La Femme Nikita,R,1991-04,117.0,7.4,Anne Parillaud,58619.0,Luc Besson,1990
1416,16000000.0,Renaissance Pictures,USA,Sam Raimi,Action,33878502.0,Darkman,R,24-08-1990,96.0,6.4,Liam Neeson,50571.0,Sam Raimi,1990
1417,8862354.0,Morgan Creek Productions,USA,Clive Barker,Action,11000000.0,Nightbreed,R,16-02-1990,102.0,6.5,Craig Sheffer,15692.0,Clive Barker,1990
1418,875259.0,Cinehaus,UK,Phil Joanou,Action,1911542.0,State of Grace,R,14-09-1990,134.0,7.3,Sean Penn,17766.0,Dennis McIntyre,1990
1419,3000000.0,Imperial Entertainment Corporation,USA,Sheldon Lettich,Action,24078196.0,Lionheart,R,11-01-1991,108.0,6.1,Jean-Claude Van Damme,27025.0,S.N. Warren,1990
1420,729758.0,New World Pictures,USA,Tony Scott,Action,15650000.0,Revenge,R,16-02-1990,124.0,6.2,Kevin Costner,13517.0,Jim Harrison,1990
1421,10000000.0,Warner Bros.,USA,Bruce Malmuth,Action,47410000.0,Hard to Kill,R,09-02-1990,96.0,5.7,Steven Seagal,23411.0,Steven McKay,1990
1422,20000000.0,Morgan Creek Productions,USA,Geoff Murphy,Action,44143410.0,Young Guns II,PG-13,01-08-1990,104.0,6.5,Emilio Estevez,25680.0,John Fusco,1990
1423,2459895.0,Lightning Pictures,USA,Mark L. Lester,Action,5200000.0,Class of 1999,R,11-05-1990,99.0,5.8,Bradley Gregg,5119.0,Mark L. Lester,1990
1424,12000000.0,Victor & Grais,USA,Dwight H. Little,Action,46044400.0,Marked for Death,R,05-10-1990,93.0,5.9,Steven Seagal,16347.0,Michael Grais,1990
1425,31053601.0,Carolco Pictures,USA,Roger Spottiswoode,Action,35000000.0,Air America,R,10-08-1990,113.0,5.7,Mel Gibson,23326.0,Christopher Robbins,1990
1426,10000000.0,Warner Bros.,USA,Clint Eastwood,Action,21633874.0,The Rookie,R,07-12-1990,120.0,5.8,Clint Eastwood,21622.0,Boaz Yakin,1990
1427,802758.0,Orion Pictures,USA,Lewis Teague,Action,25069101.0,Navy Seals,R,20-07-1990,113.0,5.5,Charlie Sheen,13756.0,Chuck Pfarrer,1990
1428,20000000.0,Pathé Entertainment,Australia,Simon Wincer,Action,21413105.0,Quigley Down Under,PG-13,19-10-1990,119.0,6.8,Tom Selleck,16185.0,John Hill,1990
1429,23000000.0,Enigma Productions,UK,Michael Caton-Jones,Action,27441977.0,Memphis Belle,PG-13,12-10-1990,107.0,6.9,Matthew Modine,23909.0,Monte Merrick,1990
1430,4348368.0,Vision PDG,USA,Craig R. Baxley,Action,7000000.0,Dark Angel,R,28-09-1990,106.0,6.0,Dolph Lundgren,8214.0,Jonathan Tydor,1990
1431,20000000.0,Universal Pictures,USA,John Badham,Action,70980000.0,Bird on a Wire,PG-13,18-05-1990,110.0,5.9,Mel Gibson,33453.0,Louis Venosta,1990
1432,2742912.0,Dino De Laurentiis Company,USA,Michael Cimino,Action,18000000.0,Desperate Hours,R,05-10-1990,105.0,5.4,Mickey Rourke,5702.0,Joseph Hayes,1990
1433,38000000.0,Paramount Pictures,USA,Walter Hill,Action,80818974.0,Another 48 Hrs.,R,08-06-1990,93.0,5.8,Eddie Murphy,32058.0,Roger Spottiswoode,1990
1434,872072.0,Epic Productions,USA,Emilio Estevez,Action,16247964.0,Men at Work,PG-13,24-08-1990,98.0,5.9,Charlie Sheen,19392.0,Emilio Estevez,1990
1435,4000000.0,Cannon Films,Canada,Deran Sarafian,Action,16853487.0,Death Warrant,R,14-09-1990,89.0,5.6,Jean-Claude Van Damme,13783.0,David S. Goyer,1990
1436,1494969.0,Concorde Pictures,USA,Mark Griffiths,Action,83887877.0,A Cry in the Wild,PG,01-06-1990,82.0,5.4,Jared Rushton,786.0,Gary Paulsen,1990
1437,14760451.0,Nova International Films,USA,David Green,Action,22000000.0,Fire Birds,PG-13,25-05-1990,85.0,4.7,Nicolas Cage,5036.0,Step Tyner,1990
1438,6488144.0,60/80 Productions,USA,Franco Amurri,Action,7849878.0,Flashback,R,02-02-1990,108.0,6.2,Dennis Hopper,4152.0,David Loughery,1990
1439,1000000.0,Cannon Group,USA,Cedric Sundstrom,Action,6036649.0,American Ninja 4: The Annihilation,R,08-03-1991,99.0,3.8,Michael Dudikoff,3660.0,Gideon Amir,1990
1440,5585154.0,TriStar Pictures,USA,Bob Clark,Action,15000000.0,Loose Cannons,R,09-02-1990,94.0,4.8,Gene Hackman,3785.0,Richard Christian Matheson,1990
1441,102000000.0,Carolco Pictures,USA,James Cameron,Action,204843350.0,Terminator 2: Judgment Day,R,03-07-1991,137.0,8.5,Arnold Schwarzenegger,813779.0,James Cameron,1991
1442,24000000.0,Largo Entertainment,Japan,Kathryn Bigelow,Action,43218387.0,Punto de quiebra,R,12-07-1991,122.0,7.2,Patrick Swayze,124027.0,Rick King,1991
1443,48000000.0,Warner Bros.,USA,Kevin Reynolds,Action,165500000.0,Robin Hood: Prince of Thieves,PG-13,14-06-1991,143.0,6.9,Kevin Costner,154125.0,Pen Densham,1991
1444,13000000.0,Universal Pictures,UK,Jack Bender,Action,14960255.0,Child's Play 3,R,30-08-1991,90.0,5.0,Justin Whalin,27550.0,Don Mancini,1991
1445,30000000.0,Paramount Pictures,USA,Nicholas Meyer,Action,74888996.0,Star Trek VI: The Undiscovered Country,PG,06-12-1991,113.0,7.2,William Shatner,59567.0,Gene Roddenberry,1991
1446,35000000.0,Walt Disney Pictures,USA,Joe Johnston,Action,46704056.0,The Rocketeer,PG,21-06-1991,108.0,6.4,Billy Campbell,45621.0,Dave Stevens,1991
1447,26000000.0,Twentieth Century Fox Film Corporation,USA,Jim Abrahams,Action,69467617.0,Hot Shots!,PG-13,31-07-1991,84.0,6.7,Charlie Sheen,85058.0,Jim Abrahams,1991
1448,29000000.0,Geffen Pictures,USA,Tony Scott,Action,59509925.0,The Last Boy Scout,R,13-12-1991,105.0,6.9,Bruce Willis,80307.0,Shane Black,1991
1449,75000000.0,Imagine Films Entertainment,USA,Ron Howard,Action,77868585.0,Backdraft,R,24-05-1991,137.0,6.7,Kurt Russell,61711.0,Gregory Widen,1991
1450,10000000.0,TriStar Pictures,USA,Daniel Petrie Jr.,Action,15073942.0,Toy Soldiers,R,26-04-1991,111.0,6.5,Sean Astin,17063.0,William P. Kennedy,1991
1451,8500000.0,Warner Bros.,USA,Mario Van Peebles,Action,47624253.0,New Jack City,R,08-03-1991,97.0,6.6,Wesley Snipes,25867.0,Thomas Lee Wright,1991
1452,25000000.0,Golden Harvest Company,USA,Michael Pressman,Action,78656813.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,PG,22-03-1991,88.0,6.0,Paige Turco,44901.0,Kevin Eastman,1991
1453,17218080.0,TriStar Pictures,USA,Michael Lehmann,Action,65000000.0,Hudson Hawk,R,24-05-1991,100.0,5.8,Bruce Willis,45642.0,Bruce Willis,1991
1454,17218080.0,TriStar Pictures,USA,Michael Lehmann,Action,65000000.0,Hudson Hawk,R,24-05-1991,100.0,5.8,Bruce Willis,45642.0,Bruce Willis,1991
1455,15000000.0,Stone Group Pictures,USA,Sheldon Lettich,Action,30102717.0,Double Impact,R,09-08-1991,110.0,5.5,Jean-Claude Van Damme,31574.0,Sheldon Lettich,1991
1456,14000000.0,Arnold Kopelson Productions,USA,John Flynn,Action,39673161.0,Out for Justice,R,12-04-1991,91.0,6.0,Steven Seagal,56024.0,R. Lance Hill,1991
1457,14000000.0,Arnold Kopelson Productions,USA,John Flynn,Action,39673161.0,Out for Justice,R,12-04-1991,91.0,6.0,Steven Seagal,18164.0,R. Lance Hill,1991
1458,2275557.0,Little Tokyo Productions,USA,Mark L. Lester,Action,8000000.0,Showdown in Little Tokyo,R,23-08-1991,79.0,6.1,Dolph Lundgren,13465.0,Stephen Glantz,1991
1459,2275557.0,Little Tokyo Productions,USA,Mark L. Lester,Action,8000000.0,Showdown in Little Tokyo,R,23-08-1991,79.0,6.1,Dolph Lundgren,13465.0,Stephen Glantz,1991
1460,7241350.0,Metro-Goldwyn-Mayer (MGM),USA,Lili Fini Zanuck,Action,17000000.0,Rush,R,17-01-1992,120.0,6.7,Jason Patric,6699.0,Kim Wozencraft,1991
1461,15556340.0,Davis-Panzer Productions,UK,Russell Mulcahy,Action,30000000.0,Highlander II: The Quickening,R,01-11-1991,91.0,4.1,Christopher Lambert,38557.0,Gregory Widen,1991
1462,7434726.0,Krisjair,USA,Simon Wincer,Action,23000000.0,Harley Davidson and the Marlboro Man,R,23-08-1991,98.0,6.0,Mickey Rourke,15567.0,Don Michael Paul,1991
1463,10000000.0,Paramount Pictures,USA,Mark DiSalle,Action,14061361.0,The Perfect Weapon,R,15-03-1991,90.0,6.0,Jeff Speakman,2867.0,David C. Wilson,1991
1464,1501785.0,Pathé Entertainment,USA,Nicholas Meyer,Action,18000000.0,Company Business,PG-13,06-09-1991,98.0,5.7,Gene Hackman,1996.0,Nicholas Meyer,1991
1465,1501785.0,Pathé Entertainment,USA,Nicholas Meyer,Action,18000000.0,Company Business,PG-13,06-09-1991,98.0,5.7,Gene Hackman,1996.0,Nicholas Meyer,1991
1466,14587732.0,Paramount Pictures,USA,John Milius,Action,35000000.0,Flight of the Intruder,PG-13,18-01-1991,115.0,5.7,Danny Glover,5162.0,Stephen Coonts,1991
1467,5451119.0,Nelson Entertainment,USA,Duncan Gibbins,Action,13000000.0,Eve of Destruction,R,18-01-1991,99.0,4.8,Gregory Hines,1664.0,Duncan Gibbins,1991
1468,64562.0,Raffaella Productions,USA,Avi Nesher,Action,6000000.0,Timebomb,R,25-05-1991,96.0,5.5,Michael Biehn,1236.0,Avi Nesher,1991
1469,80000000.0,Warner Bros.,USA,Tim Burton,Action,162831698.0,Batman Returns,PG-13,19-06-1992,126.0,7.0,Michael Keaton,232027.0,Bob Kane,1992
1470,40000000.0,Morgan Creek Productions,USA,Michael Mann,Action,75505856.0,The Last of the Mohicans,R,25-09-1992,112.0,7.8,Daniel Day-Lewis,122987.0,James Fenimore Cooper,1992
1471,50000000.0,Twentieth Century Fox Film Corporation,USA,David Fincher,Action,55473600.0,Alien 3,R,22-05-1992,114.0,6.4,Sigourney Weaver,231709.0,Dan O'Bannon,1992
1472,25000000.0,Kasdan Pictures,USA,Mick Jackson,Action,121945720.0,The Bodyguard,R,25-11-1992,129.0,6.2,Kevin Costner,97795.0,Lawrence Kasdan,1992
1473,35000000.0,Warner Bros.,France,Andrew Davis,Action,83363139.0,Under Siege,R,09-10-1992,103.0,6.5,Steven Seagal,65431.0,J.F. Lawton,1992
1474,45000000.0,Mace Neufeld Productions,USA,Phillip Noyce,Action,83287363.0,Patriot Games,R,05-06-1992,117.0,6.9,Harrison Ford,86479.0,Tom Clancy,1992
1475,45000000.0,Mace Neufeld Productions,USA,Phillip Noyce,Action,83287363.0,Patriot Games,R,05-06-1992,117.0,6.9,Harrison Ford,86479.0,Tom Clancy,1992
1476,45000000.0,Mace Neufeld Productions,USA,Phillip Noyce,Action,83287363.0,Patriot Games,R,05-06-1992,117.0,6.9,Harrison Ford,86479.0,Tom Clancy,1992
1477,35000000.0,Warner Bros.,USA,Richard Donner,Action,144731527.0,Lethal Weapon 3,R,15-05-1992,118.0,6.7,Mel Gibson,136206.0,Jeffrey Boam,1992
1478,6500000.0,Touchstone Pictures,USA,Jon Turteltaub,Action,29000301.0,3 Ninjas,PG,07-08-1992,84.0,5.2,Victor Wong,17402.0,Kenny Kim,1992
1479,15000000.0,Warner Bros.,USA,Kevin Hooks,Action,44065653.0,Passenger 57,R,06-11-1992,84.0,5.8,Wesley Snipes,39076.0,Stewart Raffill,1992
1480,15000000.0,Warner Bros.,USA,Kevin Hooks,Action,44065653.0,Passenger 57,R,06-11-1992,84.0,5.8,Wesley Snipes,39076.0,Stewart Raffill,1992
1481,5430822.0,Challenge Film Corporation,UK,Tony Maylam,Action,7000000.0,Split Second,R,01-05-1992,90.0,6.2,Rutger Hauer,9103.0,Gary Scott Thompson,1992
1482,10000000.0,Twentieth Century Fox Film Corporation,USA,Dwight H. Little,Action,14356479.0,Rapid Fire,R,21-08-1992,95.0,6.3,Brandon Lee,6784.0,Cindy Cirile,1992
1483,900000.0,Golden Harvest Company,Hong Kong,Stanley Tong,Action,16270600.0,Supercop,R,26-07-1996,95.0,6.9,Jackie Chan,16056.0,Edward Tang,1992
